cod producto,linea,rubro,descripcion,pcio_lista,unidad,imagen,,
106302,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - FINO / M - CUADRADO,867.46,(C/U),106300,,
106303,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - GRUESO / M - FINO,867.46,(C/U),106300,,
106304,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - GRUESO / M - GRUESO,867.46,(C/U),106300,,
106305,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - GRUESO / M - CUADRADO,867.46,(C/U),106300,,
106306,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - CUADRADO /  M - FINO,867.46,(C/U),106300,,
106307,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - CUADRADO / M - GRUESO,867.46,(C/U),106300,,
106308,SANITARIOS,ALARGUE PARA VASTAGOS,ALARGUE VASTAGO LARGO H - CUADRADO / M - CUADRADO,867.46,(C/U),106300,,
107100,SANITARIOS,ARANDELAS VARIAS,ARANDELA BRIDA DE TANQUE 1/2',41.96,(C/U),107100,,
107101,SANITARIOS,ARANDELAS VARIAS,ARANDELA BRIDA DE TANQUE 3/4',54.08,(C/U),107100,,
107102,SANITARIOS,ARANDELAS VARIAS,ARANDELA BRIDA DE TANQUE  1',56.58,(C/U),107100,,
107103,SANITARIOS,ARANDELAS VARIAS,ARANDELA BRIDA DE TANQUE 1.1/4',71.58,(C/U),107100,,
107104,SANITARIOS,ARANDELAS VARIAS,ARANDELA BRIDA DE TANQUE 1.1/2',75.9,(C/U),107100,,
107105,SANITARIOS,ARANDELAS VARIAS,ARANDELA BRIDA DE TANQUE  2',86.56,(C/U),107100,,
107200,SANITARIOS,ARANDELAS VARIAS,ARANDELA BIDET PLANA DE 1/2',25.4,(C/U),107200,,
107201,SANITARIOS,ARANDELAS VARIAS,ARANDELA BIDET PLANA DE 3/4',25.4,(C/U),107200,,
107210,SANITARIOS,ARANDELAS VARIAS,ARANDELA BIDET CONICA DE 1/2 ',33.76,(C/U),107210,,
107211,SANITARIOS,ARANDELAS VARIAS,ARANDELA BIDET CONICA DE 3/4',33.76,(C/U),107210,,
107300,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA PILETA ACERO ANCHA 50,87.24,(C/U),107300,,
107310,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA ARIEL PVC,57,(C/U),107310,,
107320,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA 50 mm. PLANA,56.14,(C/U),107320,,
107330,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA 40 mm. PLANA,55.7,(C/U),107320,,
107340,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA 40 mm. ORING,40.18,(C/U),107340,,
107345,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA 50 mm. ORING,40.94,(C/U),107340,,
107350,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA AMERICANA,185.76,(C/U),107350,,
107360,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA ARIEL GOMA,135.74,(C/U),107360,,
107370,SANITARIOS,ARANDELAS VARIAS,ARANDELA SOPAPA ROSCADA CONICA,105.84,(C/U),107370,,
107400,SANITARIOS,ARANDELAS VARIAS,ARANDELA ORBIS GOMA 1/2',1672.78,(X100),107400,,
107401,SANITARIOS,ARANDELAS VARIAS,ARANDELA ORBIS GOMA 3/4' BOTONERA,2090.58,(X100),107400,,
107402,SANITARIOS,ARANDELAS VARIAS,ARANDELA ORBIS GOMA 3/4' GRANDE,2090.58,(X100),107400,,
107410,SANITARIOS,ARANDELAS VARIAS,ARANDELA GARRAFA PUNTERA 10 kg,110709,(C/U),107410,,
107420,SANITARIOS,ARANDELAS VARIAS,ARANDELA GARRAFA PUNTERA 3 kg,628.6,(X100),107420,,
107430,SANITARIOS,ARANDELAS VARIAS,ARANDELA FAROL - CALENTADOR,553.22,(X100),107420,,
107440,SANITARIOS,ARANDELAS VARIAS,ARANDELA GARRAFA AGIP GAS,964.65,(X100),107420,,
107450,SANITARIOS,ARANDELAS VARIAS,ARANDELA TORNILLO FENIX PVC,9.44,(C/U),107450,,
107500,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL PLASTICA 1/2',1140.6,(X100),107500,,
107501,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL PLASTICA 3/4',1355.12,(X100),107500,,
107510,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL O'RING 1/2',1439.3,(X100),107510,,
107520,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL NYLON REFORZADA 1/2,16.35,(C/U),,,
107531,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL LEFA  1/2',937.42,(X100),107530,,
107532,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL LEFA  3/4',1129,(X100),107530,,
107533,SANITARIOS,ARANDELAS VARIAS,ARANDELA CABEZAL LEFA TRANSFERENCIA,1567.98,(X100),107530,,
107600,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2' PVC BUJE,959.58,(X100),107600,,
107610,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2' PVC CONICA,779.76,(X100),107610,,
107620,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2' PVC CAF,992.34,(X100),107620,,
107621,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 3/4' PVC CAF,1448.82,(X100),107620,,
107710,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2' PVC,508.3,(X100),107710,,
107711,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 3/4' PVC,981.52,(X100),107710,,
107712,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2' PVC ALA ANCHA,216.54,(X100),107710,,
107713,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2´ SILICONA,1057.86,(X100),,,
107714,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 3/4´ SILICONA,1366.74,(X100),,,
107720,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 1/2' GOMA,1012.46,(X100),107720,,
107721,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLEXIBLE 3/4' GOMA,1265.4,(X100),107720,,
107730,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLOTANTE 3/8' PLASTICA,6.54,(C/U),107700,,
107731,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLOTANTE 1/2' PLASTICA,6.96,(C/U),107700,,
107732,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLOTANTE 3/4' PLASTICA,14.08,(C/U),107700,,
107733,SANITARIOS,ARANDELAS VARIAS,ARANDELA FLOTANTE  1' PLASTICA,24.32,(C/U),107700,,
107800,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 3/8' CHICA (UNIV - HEIN - VOLC),117714,(C/U),107800,,
107801,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 1/2' FINA (UNIV-CADE-ORO AZUL),158922,(C/U),107800,,
107802,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 1/2' ANCHA HEIN-DANTE MARTIRI,158935,(C/U),107800,,
107803,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 1/2' ORBIS CHICA (HEINK-LL.AZUL),160225,(C/U),107800,,
107804,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 3/4' ORBIS GRANDE (5/8'ANCHA),211837,(C/U),107800,,
107805,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 3/4' ORBIS CHICA BOTONERA 5/8',211837,(C/U),107800,,
107806,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 3/4' FINA UNIVERSAL LLAMAAZUL,211824,(C/U),107800,,
107807,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 3/4'ANCHA HEIN-ORO-AZUL-LONG,138518,(C/U),107800,,
107808,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 1' FINA (UNIV ASCOT ORBIS ANTIG),286447,(C/U),107800,,
107809,SANITARIOS,ARANDELAS VARIAS,FIBRA CALEFON 1' ANCHA (UNIVERSAL-ASCOT-ELVI,34.36,(C/U),107800,,
107900,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA 3/8',710.52,(X100),107900,,
107901,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA 1/2',709.06,(X100),107900,,
107902,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA 1/2' NITRILO,925.82,(X100),107900,,
107903,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA 1/2' PIAZZA,1091.58,(X100),107900,,
107904,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA 3/4',1312.5,(X100),107900,,
107905,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA  1',17.88,(C/U),107900,,
107920,SANITARIOS,ARANDELAS VARIAS,GOMA PARA VALVULA CANILLA 1/2' SILICONA,601.04,(X100),107920,,
107931,SANITARIOS,ARANDELAS VARIAS,CUERO PARA VALVULA CANILLA DE 1/2',1283.36,(X100),107940,,
107932,SANITARIOS,ARANDELAS VARIAS,CUERO PARA VALVULA CANILLA DE 3/4',1711.02,(X100),107940,,
107933,SANITARIOS,ARANDELAS VARIAS,CUERO PARA VALVULA CANILLA DE  1',2736.58,(X100),107940,,
107940,SANITARIOS,ARANDELAS VARIAS,FIBRA PARA VALVULA CANILLA 3/8',2102.4,(X100),107930,,
107941,SANITARIOS,ARANDELAS VARIAS,FIBRA PARA VALVULA CANILLA 1/2',2096.1,(X100),107930,,
107942,SANITARIOS,ARANDELAS VARIAS,FIBRA PARA VALVULA CANILLA 3/4',2582.38,(X100),107930,,
107943,SANITARIOS,ARANDELAS VARIAS,FIBRA PARA VALVULA CANILLA  1',3868.12,(X100),107930,,
113401,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,13.7,(C/U),113401,,
113402,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,27.38,(C/U),113402,,
113403,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,50.38,(C/U),113403,,
113404,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,38.9,(C/U),113404,,
113405,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,47.02,(C/U),113405,,
113406,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,33.5,(C/U),113406,,
113407,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,37.1,(C/U),113407,,
113408,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,35.52,(C/U),113408,,
113409,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,53.5,(C/U),113409,,
113410,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,48.42,(C/U),113410,,
113411,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,34.92,(C/U),113411,,
113412,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,35.78,(C/U),113412,,
113413,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,54.3,(C/U),113413,,
113414,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,60.52,(C/U),113414,,
113415,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,83.92,(C/U),113415,,
113416,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,61.44,(C/U),113416,,
113417,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,69.54,(C/U),113417,,
113.417.10,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,60.32,(C/U),1134171,,
113418,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,72.74,(C/U),113418,,
113419,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,64.14,(C/U),113419,,
113420,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,42,(C/U),113420,,
113421,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,39.82,(C/U),113421,,
113422,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,29.7,(C/U),113422,,
113423,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,18.36,(C/U),113423,,
113424,SANITARIOS,ARANDELAS VALVULAS AUTOMATICAS,ARANDELA VALVULA AUTOMATICA,36.4,(C/U),113424,,
114100,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO GOMA,237.12,(C/U),114100,,
114101,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO PVC RECTO NEGRO,142.48,(C/U),114101,,
114102,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO PVC CONICO BLANCO,192.62,(C/U),114101,,
114110,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO BORDE ANCHO PVC,3175782,(C/U),114110,,
114111,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO BORDE ANCHO GOMA,360.5,(C/U),114110,,
114120,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO FERRUM LEGIT. (VS454),1719.38,(C/U),114120,,
114121,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO REDONDO CERA LEGIT. (VS908),6126345,(C/U),,,
114130,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO DESPLAZABLE GOMA,322.8,(C/U),114130,,
114131,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO DESPLAZABLE PVC,241.94,(C/U),114130,,
114140,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO DESPLAZABLE 35 mm PLASTICO,1090.1,(C/U),114140,,
114150,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO DESPLAZABLE 55 mm PLASTICO,1098.9,(C/U),114150,,
114151,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO DESPLAZABLE 55 mm 'ECONOMICO',740.34,(C/U),114150,,
114160,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO DESPLAZABLE 120 mm PLASTICO,11495347,(C/U),114160,,
114170,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE INODORO RECTO MULTIPLE PLASTICO,588.98,(C/U),114170,,
114172,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO CODO SIFON INODORO RECTO S/POSTERIOR 100mm,15275403,(C/U),114172,,
114173,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO CODO SIFON INODORO A 90° S/POSTERIOR 110 mm,20616839,(C/U),114173,,
114175,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO BASE ELEVADOR DE INODORO,15421.48,(C/U),,,
114180,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO TRANSICION CAÑO HIERRO A PVC 110,564.6,(C/U),114180,,
114181,SANITARIOS,AROS BASE P/CONEXION DE INODOROS,ARO ADAPTADOR DE PVC PARA CAÑO DE 1.1/4',1572.48,(C/U),114181,,
115100,SANITARIOS,ASIENTOS Y DESCARGAS PARA DEPOSITOS,ASIENTO DESCARGA DEPOSITO MOCHILA PLASTICO,415.04,(C/U),115100,,
115110,SANITARIOS,ASIENTOS Y DESCARGAS PARA DEPOSITOS,ASIENTO DESCARGA DEPOSITO CADENA PLASTICO,299.52,(C/U),115110,,
115120,SANITARIOS,ASIENTOS Y DESCARGAS PARA DEPOSITOS,ASIENTO DESCARGA DEPOSITO CAPEA DELTA CON PICO,874.32,(C/U),115120,,
115130,SANITARIOS,ASIENTOS Y DESCARGAS PARA DEPOSITOS,ASIENTO DESCARGA DEPOSITO CONO CHICO,92.64,(C/U),115130,,
115140,SANITARIOS,ASIENTOS Y DESCARGAS PARA DEPOSITOS,ASIENTO DESCARGA DEPOSITO CONO GRANDE,92.64,(C/U),115130,,
116100,SANITARIOS,ASIENTOS POSTIZOS PARA CANILLAS,ASIENTO POSTIZO DE 1/2',35.3,(C/U),116100,,
116101,SANITARIOS,ASIENTOS POSTIZOS PARA CANILLAS,ASIENTO POSTIZO DE 3/4',154.04,(C/U),116100,,
116102,SANITARIOS,ASIENTOS POSTIZOS PARA CANILLAS,ASIENTO POSTIZO PARA FLOTANTE,35.3,(C/U),116100,,
116104,SANITARIOS,ASIENTOS POSTIZOS PARA CANILLAS,ASIENTO POSTIZO DE 1,35.3,(C/U),116100,,
215165,SANITARIOS,ASIENTOS DE BRONCE PARA VALVULAS,ASIENTO DE VALVULA PIAZZA CORTO (4006),2308.28,(C/U),117105,,
215166,SANITARIOS,ASIENTOS DE BRONCE PARA VALVULAS,ASIENTO DE VALVULA PIAZZA LARGO (4006/1),2644.24,(C/U),117107,,
215167,SANITARIOS,ASIENTOS DE BRONCE PARA VALVULAS,ASIENTO DE VALVULA PEIRANO CORTO 4007,1560.26,(C/U),,,
215168,SANITARIOS,ASIENTOS DE BRONCE PARA VALVULAS,ASIENTO DE VALVULA PEIRANO LARGO 4007/2,1871.04,(C/U),,,
118100,SANITARIOS,AUTOMATICO PARA TANQUE,AUTOMATICO PARA TANQUE A TANZA ECONOMICO,13362201,(C/U),118100,,
118110,SANITARIOS,AUTOMATICO PARA TANQUE,AUTOMATICO PARA TANQUE 15 AMPERS 'SUPER',23592723,(C/U),118110,,
118115,SANITARIOS,AUTOMATICO PARA TANQUE,VENTILETE RESPIRADOR P/TANQUE DE AGUA,372.84,(C/U),118115,,
119110,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC LINEA ANDINA P/AGUA FRIA,36915.68,(C/U),119110,,
119120,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC LINEA ANDINA P/AGUA FRIA - CALIENTE,46144.6,(C/U),119120,,
119125,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC LINEA ECONOMICO P/AGUA FRIA,19691.4,(C/U),119100,,
119126,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC LINEA ECONOMICO SIMIL,13285.8,(C/U),,,
119130,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC CABEZAL DE CANILLA,4674.22,(C/U),119130,,
119140,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC ANILLOS O'RINGS x 12 u,520.54,(12 UNI),119140,,
119150,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC VOLANTE CROMADO AZUL,1317.28,(C/U),119150,,
119160,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC VALVULAS DE NEOPRENE x 12 u,902.98,(12 UNI),119160,,
119170,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC PALANCA BRONCE C/PERILLA DE ABS CROMO,1859.06,(C/U),119170,,
119180,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC PERILLA DE ABS CROMADA,610.84,(C/U),119180,,
119190,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC CAÑO U,4700.78,(C/U),119190,,
119200,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC CAÑO CURVO C/LLUVIA,2523.02,(C/U),119200,,
119210,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC LLUVIA DE ABS CROMADA,658.64,(C/U),119210,,
119220,SANITARIOS,BIDEMATIC DISPOSITIVO Y REPUESTOS,BIDEMATIC KIT ADAPTACION P/FIJAR AL INODORO,6214.58,(C/U),119220,,
120100,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO RECTO 1.60 mts NATURAL,1466.54,(C/U),120100,,
120101,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO RECTO 1.80 mts NATURAL,1714.56,(C/U),120100,,
120102,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO RECTO 2.00 mts NATURAL,1911.54,(C/U),120100,,
120103,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO RECTO 2.20 mts NATURAL,2094.6,(C/U),120100,,
120104,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO RECTO 2.40 mts NATURAL,2273.74,(C/U),120100,,
120112,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO EXTENS 1.00 A 2.00 BLANCO,1632.8,(C/U),120120,,
120113,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO EXTENS 1.40 a 2.20 BLANCO,2026.08,(C/U),120120,,
120114,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO EXTENS 1.00 A 2.00 BCO LUJO,2281,(C/U),120140,,
120115,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO EXTENS 1.00 A 2.00 BEIGE,2517.18,(C/U),120140,,
120116,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO EXTENS 1.00 A 2.00 ROSA,2517.18,(C/U),120140,,
120117,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO EXTENS 1.00 A 2.00 NATURAL,1746.32,(C/U),120140,,
120160,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO CURVO 75 X 175 NATURAL,2639.02,(C/U),120160,,
120161,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO CURVO 75 X 175 BLANCO,3857.22,(C/U),120160,,
120170,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO CURVO 90 X 90 NATURAL,2196.42,(C/U),120170,,
120171,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO CURVO 90 X 90 BLANCO,3207.06,(C/U),120170,,
120175,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO U BLANCO,4295.4,(C/U),120175,,
120176,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,BARRAL ALUMINIO BAÑO U NATURAL,2936.26,(C/U),120175,,
120180,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,SOPORTE BARRAL CURVO ALUMINIO (PAR),823.5,( PAR ),120180,,
120185,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,SOPORTE BARRAL CURVO ALUMINIO BLANCO (PAR),848.28,(C/U),120180,,
120190,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,SOPORTE BARRAL CURVO PLASTICO (PAR),281.98,(C/U),120180,,
120210,SANITARIOS,BARRALES PARA CORTINA DE BAÑO,SOPORTE BARRAL CORTINA BAÑO PLASTICO LUQUE,339.68,(C/U),120210,,
121100,SANITARIOS,BASE PARA TANQUES DE AGUA,BASE TANQUE DE AGUA 500 Lts.,6090.04,(C/U),121100,,
121105,SANITARIOS,BASE PARA TANQUES DE AGUA,BASE TANQUE DE AGUA 1.000 Lts.,6790.4,(C/U),121100,,
121110,SANITARIOS,BASE PARA TANQUES DE AGUA,BASE TANQUE DE AGUA 1.000 Lts. REFORZADA,9765.62,(C/U),121110,,
121115,SANITARIOS,BASE PARA TANQUES DE AGUA,BASE TANQUE DE AGUA GRANDE DIAMETRO 1,10 Mts,7703.92,(C/U),121100,
121120,SANITARIOS,BASE PARA TANQUES DE AGUA,BASE TANQUE DE AGUA 500 Lts. CON CHAPA,7795.26,(C/U),121110,,
121125,SANITARIOS,BASE PARA TANQUES DE AGUA,BASE TANQUE DE AGUA 1.000 Lts. CON CHAPA,7239.6,(C/U),121100,,
122100,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA PERIFERICA 1/2 HP QB-60,18956.66,(C/U),122100,,
122101,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA PERIFERICA 3/4 HP QB-70,55397.2,(C/U),122100,,
122102,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA PERIFERICA  1 HP QB-80,66598.48,(C/U),122100,,
122103,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA CENTRIFUGA 1/2 HP,30039.08,(C/U),122103,,
122104,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA CENTRIFUGA 3/4 HL CPM146 GAMMA,25923.64,(C/U),122103,,
122105,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA CENTRIFUGA 1 HL (2765) GAMMA,39797.94,(C/U),122103,,
122107,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,PRESURIZADOR SKF PLUVIUS,35163.2,(C/U),122107,,
122108,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA PRESURIZADORA 100 W-8.5M-30L/MIN - 2 Baños,23641.46,(C/U),122108,,
122109,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA PRESURIZADORA 260 W-13M-65L/MIN - 3 Baños,40825.4,(C/U),122108,,
122110,SANITARIOS,BOMBAS PERIFERICAS / CENTRIFUGAS,BOMBA PRESURIZADORA 500 W-17M-95L/MIN,81518.4,(C/U),122108,,
124100,SANITARIOS,BOTONES Y REPUESTOS PARA DEPOSITO,BOTON FRANKLIN CORTO BRONCE,1822.5,(C/U),124100,,
124101,SANITARIOS,BOTONES Y REPUESTOS PARA DEPOSITO,BOTON FRANKLIN LARGO BRONCE,2140.5,(C/U),124100,,
124120,SANITARIOS,BOTONES Y REPUESTOS PARA DEPOSITO,BOTON FRANKLIN PLASTICO,482.08,(C/U),124120,,
124121,SANITARIOS,BOTONES Y REPUESTOS PARA DEPOSITO,BOTON FRANKLIN PLASTICO ECONOMICO,225,(C/U),124120,,
124130,SANITARIOS,BOTONES Y REPUESTOS PARA DEPOSITO,BOTON FRANKLIN PLASTICO CROMADO,1362.14,(C/U),124130,,
124131,SANITARIOS,BOTONES Y REPUESTOS PARA DEPOSITO,BOTON FRANKLIN PLASTICO CROMADO 'ECONOMICO',415.94,(C/U),124130,,
